arquivo,fonte,modalidade,unidade_integridade,split,observation_id,photo_id,colonia,video_id,frame,sessao_captura,data_captura,n_mandacaia,n_entrada,n_instancias,licenca,quality_grade,atribuicao,url
melipona_quadrifasciata_183213630_319604452_cc-by_jpg.rf.37009c250af8513909af54be8cfd90af.jpg,iNaturalist,fotografia_natureza,observacao:183213630,treino,183213630,319604452,,,,,2023-09-14,1,0,1,cc-by,research,"(c) Patrícia Mees, some rights reserved (CC BY)",https://www.inaturalist.org/observations/183213630
melipona_quadrifasciata_183213630_319604476_cc-by_jpg.rf.51673318a3412e0c7c8edd19bf4e2b78.jpg,iNaturalist,fotografia_natureza,observacao:183213630,treino,183213630,319604476,,,,,2023-09-14,1,0,1,cc-by,research,"(c) Patrícia Mees, some rights reserved (CC BY)",https://www.inaturalist.org/observations/183213630
melipona_quadrifasciata_183213630_319604551_cc-by_jpg.rf.83695f82daade975af4624b6d36df665.jpg,iNaturalist,fotografia_natureza,observacao:183213630,treino,183213630,319604551,,,,,2023-09-14,1,0,1,cc-by,research,"(c) Patrícia Mees, some rights reserved (CC BY)",https://www.inaturalist.org/observations/183213630
melipona_quadrifasciata_183213630_319604597_cc-by_jpg.rf.33db274ea4636e408df0cc3109c43119.jpg,iNaturalist,fotografia_natureza,observacao:183213630,treino,183213630,319604597,,,,,2023-09-14,1,0,1,cc-by,research,"(c) Patrícia Mees, some rights reserved (CC BY)",https://www.inaturalist.org/observations/183213630
melipona_quadrifasciata_183213630_319604613_cc-by_jpg.rf.1cfe7ea8a569b17ba68de5752bdec6b4.jpg,iNaturalist,fotografia_natureza,observacao:183213630,treino,183213630,319604613,,,,,2023-09-14,1,0,1,cc-by,research,"(c) Patrícia Mees, some rights reserved (CC BY)",https://www.inaturalist.org/observations/183213630
melipona_quadrifasciata_188801815_330556458_cc-by-nc_jpg.rf.3c29f20a786d3afaa14c05f7d62f4062.jpg,iNaturalist,fotografia_natureza,observacao:188801815,treino,188801815,330556458,,,,,2023-10-24,1,0,1,cc-by-nc,research,"(c) Adriano Silvério, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/188801815
melipona_quadrifasciata_188801815_330556490_cc-by-nc_jpg.rf.cf0294dbf29436d00175350c3f575aac.jpg,iNaturalist,fotografia_natureza,observacao:188801815,treino,188801815,330556490,,,,,2023-10-24,1,0,1,cc-by-nc,research,"(c) Adriano Silvério, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/188801815
melipona_quadrifasciata_188801815_330556515_cc-by-nc_jpg.rf.b6430f9379c969b654019b6174a8f383.jpg,iNaturalist,fotografia_natureza,observacao:188801815,treino,188801815,330556515,,,,,2023-10-24,1,0,1,cc-by-nc,research,"(c) Adriano Silvério, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/188801815
melipona_quadrifasciata_188801815_330556542_cc-by-nc_jpg.rf.724dd480e9f9c26ce0018e8229d3bceb.jpg,iNaturalist,fotografia_natureza,observacao:188801815,treino,188801815,330556542,,,,,2023-10-24,1,0,1,cc-by-nc,research,"(c) Adriano Silvério, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/188801815
melipona_quadrifasciata_190693492_334349309_cc0_jpg.rf.5cbdc9fd47efb0d5f122b6661eea5ae0.jpg,iNaturalist,fotografia_natureza,observacao:190693492,treino,190693492,334349309,,,,,2023-11-11,1,1,2,cc0,casual,no rights reserved,https://www.inaturalist.org/observations/190693492
melipona_quadrifasciata_192147408_337249460_cc-by-nc_jpg.rf.40ad3792c4be34db7aa31e553692f667.jpg,iNaturalist,fotografia_natureza,observacao:192147408,treino,192147408,337249460,,,,,2023-11-24,1,0,1,cc-by-nc,casual,"(c) Projeto BioIF, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/192147408
melipona_quadrifasciata_192149525_337253404_cc-by-nc_jpg.rf.543d4417fea8a0db63eb3bc57b4b8a70.jpg,iNaturalist,fotografia_natureza,observacao:192149525,treino,192149525,337253404,,,,,2023-11-24,1,0,1,cc-by-nc,casual,"(c) Projeto BioIF, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/192149525
melipona_quadrifasciata_192149525_337253484_cc-by-nc_jpg.rf.9673acb7d1a0b476aa1cd876b7cf8637.jpg,iNaturalist,fotografia_natureza,observacao:192149525,treino,192149525,337253484,,,,,2023-11-24,2,0,2,cc-by-nc,casual,"(c) Projeto BioIF, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/192149525
melipona_quadrifasciata_192149525_337369882_cc-by-nc_jpg.rf.8fc8bd217480f553f54cfd6fe690bb25.jpg,iNaturalist,fotografia_natureza,observacao:192149525,treino,192149525,337369882,,,,,2023-11-24,2,0,2,cc-by-nc,casual,"(c) Projeto BioIF, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/192149525
melipona_quadrifasciata_192228982_337409138_cc-by-nc_jpg.rf.08c936e378939bf42712e306b9d9238b.jpg,iNaturalist,fotografia_natureza,observacao:192228982,treino,192228982,337409138,,,,,2023-11-26,1,0,1,cc-by-nc,research,"(c) Maria Silvia Pitman, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/192228982
melipona_quadrifasciata_19250355_117402025_cc-by_jpg.rf.c3035117a5d32aeb76013d1ef1dcb060.jpg,iNaturalist,fotografia_natureza,observacao:19250355,treino,19250355,117402025,,,,,2017-12-24,1,0,1,cc-by,research,"(c) Lucas Rubio, some rights reserved (CC BY)",https://www.inaturalist.org/observations/19250355
melipona_quadrifasciata_193612217_340133308_cc-by-nc_jpg.rf.8da29842134f61852429ab935cdf93e9.jpg,iNaturalist,fotografia_natureza,observacao:193612217,treino,193612217,340133308,,,,,2023-12-09,1,0,1,cc-by-nc,research,"(c) Paulo Maioli, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/193612217
melipona_quadrifasciata_193717897_340324470_cc-by_jpg.rf.8fc5a67f6599f26d050c94722f87af7b.jpg,iNaturalist,fotografia_natureza,observacao:193717897,treino,193717897,340324470,,,,,2023-12-11,1,0,1,cc-by,research,"(c) Bruno Henrique Aranda, some rights reserved (CC BY)",https://www.inaturalist.org/observations/193717897
melipona_quadrifasciata_193717897_340324482_cc-by_jpg.rf.aa51ff5011474cb75220077d467871f9.jpg,iNaturalist,fotografia_natureza,observacao:193717897,treino,193717897,340324482,,,,,2023-12-11,1,0,1,cc-by,research,"(c) Bruno Henrique Aranda, some rights reserved (CC BY)",https://www.inaturalist.org/observations/193717897
melipona_quadrifasciata_193717897_340324495_cc-by_jpg.rf.7f9f0cebe538af8d0b12fe6e2d2b0e48.jpg,iNaturalist,fotografia_natureza,observacao:193717897,treino,193717897,340324495,,,,,2023-12-11,1,0,1,cc-by,research,"(c) Bruno Henrique Aranda, some rights reserved (CC BY)",https://www.inaturalist.org/observations/193717897
melipona_quadrifasciata_193717897_340324504_cc-by_jpg.rf.576818db4f86407fe0025f75843e678a.jpg,iNaturalist,fotografia_natureza,observacao:193717897,treino,193717897,340324504,,,,,2023-12-11,1,0,1,cc-by,research,"(c) Bruno Henrique Aranda, some rights reserved (CC BY)",https://www.inaturalist.org/observations/193717897
melipona_quadrifasciata_193717897_340324509_cc-by_jpg.rf.33fc18199c92d7d4dcd5d4c23b39ac30.jpg,iNaturalist,fotografia_natureza,observacao:193717897,treino,193717897,340324509,,,,,2023-12-11,1,0,1,cc-by,research,"(c) Bruno Henrique Aranda, some rights reserved (CC BY)",https://www.inaturalist.org/observations/193717897
melipona_quadrifasciata_193717897_340324521_cc-by_jpg.rf.616c7d72591862728cd97476d77521da.jpg,iNaturalist,fotografia_natureza,observacao:193717897,treino,193717897,340324521,,,,,2023-12-11,1,0,1,cc-by,research,"(c) Bruno Henrique Aranda, some rights reserved (CC BY)",https://www.inaturalist.org/observations/193717897
melipona_quadrifasciata_193717897_340324542_cc-by_jpg.rf.dbbfe31f0fc9dc84ad9fb3c4d025a740.jpg,iNaturalist,fotografia_natureza,observacao:193717897,treino,193717897,340324542,,,,,2023-12-11,1,0,1,cc-by,research,"(c) Bruno Henrique Aranda, some rights reserved (CC BY)",https://www.inaturalist.org/observations/193717897
melipona_quadrifasciata_193717897_340324551_cc-by_jpg.rf.cf31ca574cbc210224305856ca8c049a.jpg,iNaturalist,fotografia_natureza,observacao:193717897,treino,193717897,340324551,,,,,2023-12-11,1,0,1,cc-by,research,"(c) Bruno Henrique Aranda, some rights reserved (CC BY)",https://www.inaturalist.org/observations/193717897
melipona_quadrifasciata_193717897_340324561_cc-by_jpg.rf.a6d14025a1f7fde4e4e2b552fcabc868.jpg,iNaturalist,fotografia_natureza,observacao:193717897,treino,193717897,340324561,,,,,2023-12-11,1,0,1,cc-by,research,"(c) Bruno Henrique Aranda, some rights reserved (CC BY)",https://www.inaturalist.org/observations/193717897
melipona_quadrifasciata_193717897_340324568_cc-by_jpg.rf.0edb076c0c31f965a040ed4ecf0b0d43.jpg,iNaturalist,fotografia_natureza,observacao:193717897,treino,193717897,340324568,,,,,2023-12-11,1,0,1,cc-by,research,"(c) Bruno Henrique Aranda, some rights reserved (CC BY)",https://www.inaturalist.org/observations/193717897
melipona_quadrifasciata_193717897_340324595_cc-by_jpg.rf.e1090b4402df95f946c2b6fa7c54106b.jpg,iNaturalist,fotografia_natureza,observacao:193717897,treino,193717897,340324595,,,,,2023-12-11,1,0,1,cc-by,research,"(c) Bruno Henrique Aranda, some rights reserved (CC BY)",https://www.inaturalist.org/observations/193717897
melipona_quadrifasciata_193717897_340324596_cc-by_jpg.rf.0b0d851c3f471db1e63b7153e519e788.jpg,iNaturalist,fotografia_natureza,observacao:193717897,treino,193717897,340324596,,,,,2023-12-11,1,0,1,cc-by,research,"(c) Bruno Henrique Aranda, some rights reserved (CC BY)",https://www.inaturalist.org/observations/193717897
melipona_quadrifasciata_193717897_340324621_cc-by_jpg.rf.ee8664e3694fc7e8a544e3ed27478e77.jpg,iNaturalist,fotografia_natureza,observacao:193717897,treino,193717897,340324621,,,,,2023-12-11,1,0,1,cc-by,research,"(c) Bruno Henrique Aranda, some rights reserved (CC BY)",https://www.inaturalist.org/observations/193717897
melipona_quadrifasciata_193717897_340324648_cc-by_jpg.rf.32d209372486fa662d0e20afe6e07601.jpg,iNaturalist,fotografia_natureza,observacao:193717897,treino,193717897,340324648,,,,,2023-12-11,1,0,1,cc-by,research,"(c) Bruno Henrique Aranda, some rights reserved (CC BY)",https://www.inaturalist.org/observations/193717897
melipona_quadrifasciata_193717897_340324665_cc-by_jpg.rf.7f184014bcb9372d919557b15bd0a3c9.jpg,iNaturalist,fotografia_natureza,observacao:193717897,treino,193717897,340324665,,,,,2023-12-11,1,0,1,cc-by,research,"(c) Bruno Henrique Aranda, some rights reserved (CC BY)",https://www.inaturalist.org/observations/193717897
melipona_quadrifasciata_193717897_340324666_cc-by_jpg.rf.988ffad5921b5047e39c27098d0e8a72.jpg,iNaturalist,fotografia_natureza,observacao:193717897,treino,193717897,340324666,,,,,2023-12-11,1,0,1,cc-by,research,"(c) Bruno Henrique Aranda, some rights reserved (CC BY)",https://www.inaturalist.org/observations/193717897
melipona_quadrifasciata_194511514_341926200_cc-by-nc_jpg.rf.72dd6ae4e65b97cac390b3641f8baf7d.jpg,iNaturalist,fotografia_natureza,observacao:194511514,treino,194511514,341926200,,,,,2023-12-21,1,0,1,cc-by-nc,research,"(c) Victor Hugo Rebecchi Siqueira, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/194511514
melipona_quadrifasciata_195376700_343694273_cc-by-sa_jpg.rf.dccc864ecfebbbf935ac8ca81af63fde.jpg,iNaturalist,fotografia_natureza,observacao:195376700,treino,195376700,343694273,,,,,2023-12-29,1,0,1,cc-by-sa,research,"(c) Carlos Alexandre Mattos Raposo, some rights reserved (CC BY-SA)",https://www.inaturalist.org/observations/195376700
melipona_quadrifasciata_195376700_343700057_cc-by-sa_jpg.rf.2ab52c1260fbb7324ab433b7ddd6d910.jpg,iNaturalist,fotografia_natureza,observacao:195376700,treino,195376700,343700057,,,,,2023-12-29,1,0,1,cc-by-sa,research,"(c) Carlos Alexandre Mattos Raposo, some rights reserved (CC BY-SA)",https://www.inaturalist.org/observations/195376700
melipona_quadrifasciata_195376700_343700061_cc-by-sa_jpg.rf.42d1153402becb54087bf3c097bc493e.jpg,iNaturalist,fotografia_natureza,observacao:195376700,treino,195376700,343700061,,,,,2023-12-29,1,0,1,cc-by-sa,research,"(c) Carlos Alexandre Mattos Raposo, some rights reserved (CC BY-SA)",https://www.inaturalist.org/observations/195376700
melipona_quadrifasciata_195409358_343762951_cc-by-nc_jpg.rf.eb82c4b9c5ad1c4ed5dd1de3484bd26c.jpg,iNaturalist,fotografia_natureza,observacao:195409358,treino,195409358,343762951,,,,,2023-12-31,1,0,1,cc-by-nc,research,"(c) Frederico Machado, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/195409358
melipona_quadrifasciata_196958652_346772065_cc-by-nc_jpg.rf.d6bc95007bc437cb2fe18343ed1637e6.jpg,iNaturalist,fotografia_natureza,observacao:196958652,treino,196958652,346772065,,,,,2024-01-09,1,0,1,cc-by-nc,research,"(c) Claudio Martins de Souza, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/196958652
melipona_quadrifasciata_196958652_346772266_cc-by-nc_jpg.rf.73868555d658138fd02d30f94e355755.jpg,iNaturalist,fotografia_natureza,observacao:196958652,treino,196958652,346772266,,,,,2024-01-09,1,0,1,cc-by-nc,research,"(c) Claudio Martins de Souza, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/196958652
melipona_quadrifasciata_197094416_347047617_cc-by-nc_jpg.rf.764914a660cf7cc10254a515f0fe4b32.jpg,iNaturalist,fotografia_natureza,observacao:197094416,treino,197094416,347047617,,,,,2024-01-19,1,1,2,cc-by-nc,casual,"(c) Liu Idárraga Orozco, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/197094416
melipona_quadrifasciata_197094416_347047628_cc-by-nc_jpg.rf.e01bda4e259b258eeb8ea886fcdd111c.jpg,iNaturalist,fotografia_natureza,observacao:197094416,treino,197094416,347047628,,,,,2024-01-19,1,1,2,cc-by-nc,casual,"(c) Liu Idárraga Orozco, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/197094416
melipona_quadrifasciata_197094416_347047639_cc-by-nc_jpg.rf.aff4cfdcbf3c611a4a6790f775933032.jpg,iNaturalist,fotografia_natureza,observacao:197094416,treino,197094416,347047639,,,,,2024-01-19,1,1,2,cc-by-nc,casual,"(c) Liu Idárraga Orozco, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/197094416
melipona_quadrifasciata_197258975_347378398_cc-by-nc_jpg.rf.b594e453d22438726288902f2c3d67b5.jpg,iNaturalist,fotografia_natureza,observacao:197258975,treino,197258975,347378398,,,,,2024-01-20,1,0,1,cc-by-nc,research,"(c) Júlio César Espíndola, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/197258975
melipona_quadrifasciata_197258975_347378420_cc-by-nc_jpg.rf.7288c17d5c742fa394d39944546fc75c.jpg,iNaturalist,fotografia_natureza,observacao:197258975,treino,197258975,347378420,,,,,2024-01-20,4,0,4,cc-by-nc,research,"(c) Júlio César Espíndola, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/197258975
melipona_quadrifasciata_197462768_347793777_cc-by-nc_jpg.rf.486732dd47cf3675742de91abbdaec49.jpg,iNaturalist,fotografia_natureza,observacao:197462768,treino,197462768,347793777,,,,,2024-01-24,4,0,4,cc-by-nc,research,"(c) homosapien4158540839, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/197462768
melipona_quadrifasciata_197462768_347793787_cc-by-nc_jpg.rf.935d94cfb218aeab38fce2dc014e91f4.jpg,iNaturalist,fotografia_natureza,observacao:197462768,treino,197462768,347793787,,,,,2024-01-24,4,1,5,cc-by-nc,research,"(c) homosapien4158540839, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/197462768
melipona_quadrifasciata_198737302_350337962_cc-by_jpg.rf.7aadac6fd686b76963e4628b4fb2c7e4.jpg,iNaturalist,fotografia_natureza,observacao:198737302,treino,198737302,350337962,,,,,2024-02-08,1,0,1,cc-by,research,"(c) Bruno Henrique Aranda, some rights reserved (CC BY)",https://www.inaturalist.org/observations/198737302
melipona_quadrifasciata_198745772_350357738_cc-by-nc_jpg.rf.1c946d85f66cadc212bdd5cc4a5dd341.jpg,iNaturalist,fotografia_natureza,observacao:198745772,treino,198745772,350357738,,,,,2024-02-07,4,0,4,cc-by-nc,research,"(c) Bia Caitano, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/198745772
melipona_quadrifasciata_198745772_350357753_cc-by-nc_jpg.rf.1ca21fbbdd35fc50a5d9dea253de8218.jpg,iNaturalist,fotografia_natureza,observacao:198745772,treino,198745772,350357753,,,,,2024-02-07,2,0,2,cc-by-nc,research,"(c) Bia Caitano, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/198745772
melipona_quadrifasciata_198745772_350357840_cc-by-nc_jpg.rf.7c4d4762ff2860a7703f914513171502.jpg,iNaturalist,fotografia_natureza,observacao:198745772,treino,198745772,350357840,,,,,2024-02-07,2,0,2,cc-by-nc,research,"(c) Bia Caitano, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/198745772
melipona_quadrifasciata_198745772_350357859_cc-by-nc_jpg.rf.4f1f29545ffa5878ee02d4cb568640a2.jpg,iNaturalist,fotografia_natureza,observacao:198745772,treino,198745772,350357859,,,,,2024-02-07,6,0,6,cc-by-nc,research,"(c) Bia Caitano, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/198745772
melipona_quadrifasciata_198745772_350357880_cc-by-nc_jpg.rf.1e8e7ed620e29f0b90c816a99f27f6e5.jpg,iNaturalist,fotografia_natureza,observacao:198745772,treino,198745772,350357880,,,,,2024-02-07,7,0,7,cc-by-nc,research,"(c) Bia Caitano, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/198745772
melipona_quadrifasciata_201305003_355332140_cc-by-nc_jpg.rf.9f994925eebaa7bfe1ccefa76fddf654.jpg,iNaturalist,fotografia_natureza,observacao:201305003,treino,201305003,355332140,,,,,2024-03-04,1,0,1,cc-by-nc,needs_id,"(c) Maria Silvia Pitman, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/201305003
melipona_quadrifasciata_201305003_355332164_cc-by-nc_jpg.rf.8103c8be09ff836793f0ad42243af8ac.jpg,iNaturalist,fotografia_natureza,observacao:201305003,treino,201305003,355332164,,,,,2024-03-04,1,0,1,cc-by-nc,needs_id,"(c) Maria Silvia Pitman, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/201305003
melipona_quadrifasciata_201305003_355332177_cc-by-nc_jpg.rf.d96198af64b6a4b82776e2ab211d71c9.jpg,iNaturalist,fotografia_natureza,observacao:201305003,treino,201305003,355332177,,,,,2024-03-04,1,0,1,cc-by-nc,needs_id,"(c) Maria Silvia Pitman, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/201305003
melipona_quadrifasciata_201305003_355332199_cc-by-nc_jpg.rf.7e20c8f7cfb9d7bd1376e536e62ab398.jpg,iNaturalist,fotografia_natureza,observacao:201305003,treino,201305003,355332199,,,,,2024-03-04,1,0,1,cc-by-nc,needs_id,"(c) Maria Silvia Pitman, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/201305003
melipona_quadrifasciata_20733093_31963847_cc-by-nc_jpg.rf.3087c36ac9073ff8aef5f00b49fd394b.jpg,iNaturalist,fotografia_natureza,observacao:20733093,treino,20733093,31963847,,,,,2019-02-20,2,1,3,cc-by-nc,casual,"(c) Nick Belliveau, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/20733093
melipona_quadrifasciata_207410210_366871518_cc-by-nc_jpg.rf.9844d4d637b25a39db9ed4c0169d057b.jpg,iNaturalist,fotografia_natureza,observacao:207410210,treino,207410210,366871518,,,,,2024-04-11,0,3,3,cc-by-nc,casual,"(c) andre2de3meijer, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/207410210
melipona_quadrifasciata_208079419_368125153_cc-by-nc_jpg.rf.4724010d4d80aa979d8670bfeade1b3e.jpg,iNaturalist,fotografia_natureza,observacao:208079419,treino,208079419,368125153,,,,,2024-04-19,1,0,1,cc-by-nc,research,"(c) Sítio Cupinzeiro, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/208079419
melipona_quadrifasciata_208079419_368125176_cc-by-nc_jpg.rf.609953003ecfd44f030c14b92ef93685.jpg,iNaturalist,fotografia_natureza,observacao:208079419,treino,208079419,368125176,,,,,2024-04-19,1,0,1,cc-by-nc,research,"(c) Sítio Cupinzeiro, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/208079419
melipona_quadrifasciata_208079419_368125198_cc-by-nc_jpg.rf.e50a99db89db9a21213ee55948b0bb1e.jpg,iNaturalist,fotografia_natureza,observacao:208079419,treino,208079419,368125198,,,,,2024-04-19,1,0,1,cc-by-nc,research,"(c) Sítio Cupinzeiro, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/208079419
melipona_quadrifasciata_209788234_371175415_cc-by-sa_jpg.rf.49a14695b19e95a6ca0065a4a43aaf0c.jpg,iNaturalist,fotografia_natureza,observacao:209788234,treino,209788234,371175415,,,,,2024-04-26,1,0,1,cc-by-sa,research,"(c) Júlio Castellain, some rights reserved (CC BY-SA)",https://www.inaturalist.org/observations/209788234
melipona_quadrifasciata_209791228_371179976_cc-by-sa_jpg.rf.bd446038a421ecbb2834f85a4e489b0a.jpg,iNaturalist,fotografia_natureza,observacao:209791228,treino,209791228,371179976,,,,,2024-04-26,1,0,1,cc-by-sa,research,"(c) Júlio Castellain, some rights reserved (CC BY-SA)",https://www.inaturalist.org/observations/209791228
melipona_quadrifasciata_210346026_372058578_cc-by-nc_jpg.rf.95e4b1a81f9100a19369d2bcbfefec3a.jpg,iNaturalist,fotografia_natureza,observacao:210346026,treino,210346026,372058578,,,,,2024-04-27,1,1,2,cc-by-nc,casual,"(c) damatarafa, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/210346026
melipona_quadrifasciata_211275693_374414817_cc0_jpg.rf.b789e16cb701ab509177f978181c55bf.jpg,iNaturalist,fotografia_natureza,observacao:211275693,treino,211275693,374414817,,,,,2024-04-28,1,0,1,cc0,research,no rights reserved,https://www.inaturalist.org/observations/211275693
melipona_quadrifasciata_213226873_376822213_cc-by-nc_jpg.rf.9044dbda20022a13ada30aefa760219d.jpg,iNaturalist,fotografia_natureza,observacao:213226873,treino,213226873,376822213,,,,,2024-04-28,1,0,1,cc-by-nc,research,"(c) Alex S. Rosa, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/213226873
melipona_quadrifasciata_213226873_376822267_cc-by-nc_jpg.rf.f2fa987f07415c5d33ab18a2993bf779.jpg,iNaturalist,fotografia_natureza,observacao:213226873,treino,213226873,376822267,,,,,2024-04-28,1,0,1,cc-by-nc,research,"(c) Alex S. Rosa, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/213226873
melipona_quadrifasciata_21595046_33427673_cc-by-sa_jpg.rf.8752f4d0ab669aed9fb5f223add9001e.jpg,iNaturalist,fotografia_natureza,observacao:21595046,treino,21595046,33427673,,,,,2019-03-25,2,0,2,cc-by-sa,research,"(c) Daniel Cavallari, some rights reserved (CC BY-SA)",https://www.inaturalist.org/observations/21595046
melipona_quadrifasciata_218670818_386955701_cc-by-nc_jpg.rf.73657b7b7fa1131fc8760b982aeec0d0.jpg,iNaturalist,fotografia_natureza,observacao:218670818,treino,218670818,386955701,,,,,2021-06-18,1,0,1,cc-by-nc,research,"(c) Wagner Nogueira, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/218670818
melipona_quadrifasciata_218670818_386955731_cc-by-nc_jpg.rf.483b0e61bd35494bc0598318c81b36ca.jpg,iNaturalist,fotografia_natureza,observacao:218670818,treino,218670818,386955731,,,,,2021-06-18,1,0,1,cc-by-nc,research,"(c) Wagner Nogueira, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/218670818
melipona_quadrifasciata_218670818_386955766_cc-by-nc_jpg.rf.d47e867efde9dd0c42682c50dc65572c.jpg,iNaturalist,fotografia_natureza,observacao:218670818,treino,218670818,386955766,,,,,2021-06-18,1,0,1,cc-by-nc,research,"(c) Wagner Nogueira, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/218670818
melipona_quadrifasciata_218670818_386955788_cc-by-nc_jpg.rf.b0b1797a0ba69b3b9c6f0ca6d902e34e.jpg,iNaturalist,fotografia_natureza,observacao:218670818,treino,218670818,386955788,,,,,2021-06-18,1,0,1,cc-by-nc,research,"(c) Wagner Nogueira, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/218670818
melipona_quadrifasciata_218670818_386955798_cc-by-nc_jpg.rf.715135c3c68b90b049642803791d61e6.jpg,iNaturalist,fotografia_natureza,observacao:218670818,treino,218670818,386955798,,,,,2021-06-18,1,0,1,cc-by-nc,research,"(c) Wagner Nogueira, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/218670818
melipona_quadrifasciata_223822308_396627987_cc0_jpg.rf.68fed6a7dabfac49e7e786595a0d7e48.jpg,iNaturalist,fotografia_natureza,observacao:223822308,treino,223822308,396627987,,,,,2024-06-19,1,0,1,cc0,research,no rights reserved,https://www.inaturalist.org/observations/223822308
melipona_quadrifasciata_231058553_410329129_cc-by-nc_jpg.rf.1ae6420152e8a2fd9a94e6688bc93863.jpg,iNaturalist,fotografia_natureza,observacao:231058553,treino,231058553,410329129,,,,,2023-08-31,1,0,1,cc-by-nc,research,"(c) Fellipe Silva, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/231058553
melipona_quadrifasciata_231058553_410329170_cc-by-nc_jpg.rf.ed6580bd8ed8c336d7949cee382b2bc5.jpg,iNaturalist,fotografia_natureza,observacao:231058553,treino,231058553,410329170,,,,,2023-08-31,1,0,1,cc-by-nc,research,"(c) Fellipe Silva, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/231058553
melipona_quadrifasciata_231058553_410329203_cc-by-nc_jpg.rf.a5bd5af10f8a955a5dfab34474cd7bae.jpg,iNaturalist,fotografia_natureza,observacao:231058553,treino,231058553,410329203,,,,,2023-08-31,1,0,1,cc-by-nc,research,"(c) Fellipe Silva, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/231058553
melipona_quadrifasciata_231058553_410329238_cc-by-nc_jpg.rf.d3f4eb9a1710875b3e5f5ffc65364a6a.jpg,iNaturalist,fotografia_natureza,observacao:231058553,treino,231058553,410329238,,,,,2023-08-31,1,0,1,cc-by-nc,research,"(c) Fellipe Silva, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/231058553
melipona_quadrifasciata_231712807_411577253_cc-by_jpg.rf.36df407d34c4ce104c77661bfec1def9.jpg,iNaturalist,fotografia_natureza,observacao:231712807,treino,231712807,411577253,,,,,2024-07-25,1,1,2,cc-by,needs_id,"(c) Manuel R Popp, some rights reserved (CC BY)",https://www.inaturalist.org/observations/231712807
melipona_quadrifasciata_232685049_413421656_cc-by-nc_jpg.rf.e5ba1d9d8ac3c8c77f4f43cbe391f71a.jpg,iNaturalist,fotografia_natureza,observacao:232685049,treino,232685049,413421656,,,,,2024-07-28,2,1,3,cc-by-nc,casual,"(c) Ronaldo Garcia, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/232685049
melipona_quadrifasciata_232883717_413806100_cc-by-nc_jpg.rf.abe175f7b2b6089f95f682fbc5b36cdd.jpg,iNaturalist,fotografia_natureza,observacao:232883717,treino,232883717,413806100,,,,,2024-07-30,2,1,3,cc-by-nc,casual,"(c) jevbr, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/232883717
